"9.","Dagne Gumbreviciute","https://athletes.aidainternational.org/Profile-93e92285-0258-4ddf-b743-e7f51c56ab8e","(Lithuania)","116.7","61.2","-","31","24.5","-","-","-","-"
"10.","Sanae Kobayashi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009ae","(Japan)","116.7","56.2","35.5","-","25","-","-","-","-"
"11.","Alain Ravaute","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a80","(France)","116.7","63.2","53.5","-","-","-","-","-","-"
"12.","Alexander Akimov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001a83","(Russian Federation)","116.7","34.2","50","-","32.5","-","-","-","-"
"13.","Peter Tybjerg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f6d","(Denmark)","116.7","36.2","45.5","-","35","-","-","-","-"
"14.","Sebastian Siwam Wada","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001191","(Sweden)","116.6","50.6","66","-","-","-","-","-","-"
"15.","Sylwester Wojcik","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000013ba","(Poland)","116.6","39.6","44.5","-","32.5","-","-","-","-"
"16.","Hiroyuki Watanabe","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016e0","(Japan)","116.6","55.6","40","-","-","21","-","-","-"
"17.","Elena Bakhtina","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ef5","(Russian Federation)","116.5","55","42.5","-","19","-","-","-","-"
"18.","Marc Ekelund Nielsen","https://athletes.aidainternational.org/Profile-6c84c15c-e6b4-492b-88d4-f852e8a7850f","(Denmark)","116.5","38","44","-","34.5","-","-","-","-"
"19.","Andrey Svetlakov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000bf4","(Russian Federation)","116.5","41","39.5","-","36","-","-","-","-"
"20.","Anastasiia Borisova","https://athletes.aidainternational.org/Profile-2ecaf664-4e48-4649-b692-e203a449a0d3","(Russian Federation)","116.5","58","-","58.5","-","-","-","-","-"
"1.","Andrey Sekalov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000740","(Russian Federation)","116.5","13","53.5","-","50","-","-","-","-"
"2.","Anna-Lisa Schura","https://athletes.aidainternational.org/Profile-ebfa6839-b2f0-493d-aeb9-bfe29bd270db","(Germany)","116.4","51.4","37.5","-","27.5","-","-","-","-"
"3.","Anton Busigin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000013d3","(Russian Federation)","116.4","47.4","40.5","-","28.5","-","-","-","-"
"4.","Jeremy Stafrach","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a86","(France)","116.4","60.4","31.5","-","24.5","-","-","-","-"
"5.","Gordana Delisimunovic","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000159e","(Croatia)","116.3","39.8","49.5","-","27","-","-","-","-"
"6.","James O'Rourke","https://athletes.aidainternational.org/Profile-6a807592-9802-4f94-9dad-3d3a07a7a917","(Switzerland)","116.3","48.8","35","-","32.5","-","-","-","-"
"7.","Gines Gomez Ubeda","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001685","(Spain)","116.3","55.8","-","-","29.5","-","-","-","31"
"8.","Karim Bayahi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001792","(Tunisia)","116.3","48.8","37.5","-","30","-","-","-","-"
"9.","Jesus Montilla Tuarezca","https://athletes.aidainternational.org/Profile-240a086e-c165-45fe-9a88-f591fb763a9a","(Australia)","116.2","49.2","49.5","-","17.5","-","-","-","-"
"10.","Diego Diaz","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000166a","(Mexico)","116.2","50.2","35","-","31","-","-","-","-"
"11.","Jose Talamo","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000e0","(Venezuela)","116.2","66.2","50","-","-","-","-","-","-"
"12.","Zhang He","https://athletes.aidainternational.org/Profile-4864a2c8-c3ef-4865-af32-ca13f9b1449f","(China)","116.2","49.2","50","-","17","-","-","-","-"
"13.","Fu Xinyan","https://athletes.aidainternational.org/Profile-c28845c9-e6eb-4b29-8c9b-5cbe1909d1f7","(China)","116.1","50.6","37.5","-","28","-","-","-","-"
"14.","Belokonev Viktor","https://athletes.aidainternational.org/Profile-4f17c97f-a3a7-46a4-856a-94f8ba8a0e3f","(Ukraine)","116","48","-","41","27","-","-","-","-"
"15.","Andres Venegas","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001899","(International)","116","-","-","-","-","-","-","56","60"
"16.","Anastasia Gavrilina","https://athletes.aidainternational.org/Profile-218b4805-58c6-454a-86dd-3e19b8bf4a54","(Russian Federation)","116","44","43.5","-","28.5","-","-","-","-"
"17.","Nikolay Kal`Sin","https://athletes.aidainternational.org/Profile-c6b08fc6-44f6-4dcc-88cf-51d58fe9e289","(Russian Federation)","115.9","54.4","36.5","-","25","-","-","-","-"
"18.","Marian Valchev","https://athletes.aidainternational.org/Profile-d0ecb8ed-6090-4f64-8ddd-033b165dee94","(Bulgaria)","115.9","33.4","50","-","32.5","-","-","-","-"
"19.","Jean Delmare","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000025","(France)","115.9","76.4","39.5","-","-","-","-","-","-"
"20.","Ville Houttu","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007b1","(Finland)","115.9","63.4","-","-","52.5","-","-","-","-"
"1.","Alexandr Marupov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000015c6","(Russian Federation)","115.9","52.4","34.5","-","29","-","-","-","-"
"2.","Jiri Valicek","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000fbd","(Czech Republic)","115.8","50.8","-","-","65","-","-","-","-"
"3.","Jana Slabihoudkova","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b78","(Czech Republic)","115.7","52.2","33.5","-","30","-","-","-","-"
"4.","Jaume Dasquens Torres","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001535","(Spain)","115.7","50.2","39.5","-","26","-","-","-","-"
"5.","Julien Ciesielski","https://athletes.aidainternational.org/Profile-6af434bf-cf51-452d-8eca-87c1b39ed636","(France)","115.7","44.2","56.5","-","-","15","-","-","-"
"6.","Ian Graboski","https://athletes.aidainternational.org/Profile-28a25783-7ecd-4b35-bf6b-cab624c9803b","(Canada)","115.7","51.2","35.5","-","29","-","-","-","-"
"7.","Franck Bonny","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000cc","(France)","115.7","64.2","51.5","-","-","-","-","-","-"
"8.","Maria Kozlova","https://athletes.aidainternational.org/Profile-cf2db0d9-f18b-4d36-9b2d-781de8bd5bcb","(Russian Federation)","115.7","45.2","42.5","-","28","-","-","-","-"
"9.","Nadia Deschenes","https://athletes.aidainternational.org/Profile-65a7e255-4a7b-4ea4-90bd-f312a361b8db","(Canada)","115.6","52.6","-","43","-","-","20","-","-"
"10.","Sebastian Korner","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000278","(Germany)","115.5","58","39.5","-","-","18","-","-","-"
"11.","Wojciech Cupa","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f87","(Poland)","115.5","37","56.5","-","22","-","-","-","-"
"12.","Birger Reinwald","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000010fc","(Denmark)","115.5","38","44.5","-","33","-","-","-","-"
"13.","Mahmoud Zakaria","https://athletes.aidainternational.org/Profile-99e941f2-04c6-4a97-ab16-e0020f516e75","(Syrian Arab Republic)","115.5","-","-","65.5","50","-","-","-","-"
"14.","Bertrand Laroug","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000007d","(Germany)","115.5","51","64.5","-","-","-","-","-","-"
"15.","Simon Reid","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000348","(United Kingdom)","115.5","38","27.5","-","-","50","-","-","-"
"16.","Sebastian Rupp","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000004be","(Poland)","115.5","66","49.5","-","-","-","-","-","-"
"17.","Sergey Gazizov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ff5","(Russian Federation)","115.5","36","50","-","29.5","-","-","-","-"
"18.","Anke Schmidt","https://athletes.aidainternational.org/Profile-fbdb6d60-1e24-44e8-a45f-c7f0f78c00a9","(Germany)","115.5","40","-","42.5","33","-","-","-","-"
"19.","Per-Erik Svingen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007ba","(Sweden)","115.4","42.4","-","-","42","-","-","-","31"
"20.","Adriana Camacho","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001662","(Colombia)","115.4","51.4","36","-","28","-","-","-","-"
"1.","Matt Currie","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000145b","(Australia)","115.4","44.4","43","-","28","-","-","-","-"
"2.","Wouter Van Crombruggen","https://athletes.aidainternational.org/Profile-b7870ca8-368c-4e25-bd03-cf586abcb304","(Belgium)","115.4","65.4","50","-","-","-","-","-","-"
"3.","Katja Kedenburg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f75","(Germany)","115.4","67.4","48","-","-","-","-","-","-"
"4.","Martin Chico","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000652","(Argentina)","115.4","49.4","36","-","30","-","-","-","-"
"5.","Sergey Zhmurov","https://athletes.aidainternational.org/Profile-37d1564a-91d1-412c-aa72-7b98afbac2a1","(Russian Federation)","115.4","42.4","40","-","33","-","-","-","-"
"6.","Ning-En Chang","https://athletes.aidainternational.org/Profile-fd796152-9b10-4c63-94f2-8b166f877d63","(Taiwan)","115.3","50.8","35.5","-","29","-","-","-","-"
"7.","Efim Ilyin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000168e","(Russian Federation)","115.3","54.8","35.5","-","25","-","-","-","-"
"8.","Xiaoman Shi","https://athletes.aidainternational.org/Profile-bb13acdc-2649-4b89-b6b8-a409d97a920c","(China)","115.3","48.8","42","-","24.5","-","-","-","-"
"9.","Lidija Isajeva","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001856","(Latvia)","115.2","38.2","44.5","-","32.5","-","-","-","-"
"10.","Dirk Wouters","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000015d","(Belgium)","115.2","53.2","45","-","-","17","-","-","-"
"11.","Alexey Bobrov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000884","(Russian Federation)","115.2","61.2","54","-","-","-","-","-","-"
"12.","Michael Harmsworth","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001451","(Canada)","115.2","51.2","31","-","-","33","-","-","-"
"13.","Ivan Medvedev","https://athletes.aidainternational.org/Profile-418ebff9-06f7-43a5-bfca-77bc1faefb09","(Russian Federation)","115.2","44.2","43.5","-","27.5","-","-","-","-"
"14.","","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001935","","115.1","51.6","35.5","-","28","-","-","-","-"
"15.","Andrey Artemyev","https://athletes.aidainternational.org/Profile-acfa5393-48b1-474a-9460-8340d9ddc857","(Russian Federation)","115.1","43.6","41","-","30.5","-","-","-","-"
"16.","Daniel Doktor","https://athletes.aidainternational.org/Profile-a06e9590-e17d-450f-9537-4015c8eef689","(Czech Republic)","115","60","55","-","-","-","-","-","-"
"17.","Sergey Bezruchenok","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000015b7","(Belarus)","115","-","52.5","-","62.5","-","-","-","-"
"18.","Peter Balck","https://athletes.aidainternational.org/Profile-070c277c-e873-40ad-9701-bf1c22f357c3","(Sweden)","115","-","-","-","37","78","-","-","-"
"19.","Ibrahim  Sunbul","https://athletes.aidainternational.org/Profile-0fedc4a8-f57d-4aa7-b6b5-d0089696498a","(Saudi Arabia)","115","-","-","53.5","30.5","-","-","31","-"
"20.","Peter Zlatev","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000179b","(Bulgaria)","115","60","55","-","-","-","-","-","-"
"1.","Jeff Grace","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016b3","(United States)","115","-","-","-","-","46","-","23","46"
"2.","Anthony Latimer","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000017a0","(South Africa)","115","-","-","-","-","40","-","40","35"
"3.","Saku Saaristo","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000082b","(Finland)","115","65","50","-","-","-","-","-","-"
"4.","Yeongmo Kim","https://athletes.aidainternational.org/Profile-70c6c332-e8ee-469e-8548-fc83e02d505a","(Republic of Korea)","115","-","-","-","-","50","65","-","-"
"5.","Mark Kisurin","https://athletes.aidainternational.org/Profile-366b8139-001a-4d61-872c-232066b23909","(Russian Federation)","115","49","66","-","-","-","-","-","-"
"6.","Myeong Guk Lee","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000018bc","(Republic of Korea)","115","-","-","-","-","60","-","-","55"
"7.","Kenny Watson","https://athletes.aidainternational.org/Profile-7d4a233d-74a7-4c55-8711-34c65a7efb7d","(United Kingdom)","115","5","-","-","-","40","-","30","40"
"8.","Kyoungmi Choi","https://athletes.aidainternational.org/Profile-81cc2f34-5ce6-4fb5-8fca-411132657d6a","(Republic of Korea)","115","-","-","-","-","75","-","-","40"
"9.","Ingo Dönch","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000ff","(Germany)","115","62","53","-","-","-","-","-","-"
"10.","Сергей Кулиничев","https://athletes.aidainternational.org/Profile-ff0a906b-e3b9-48b5-8f7d-9dfe58552920","(Russian Federation)","115","48","40.5","-","26.5","-","-","-","-"
"11.","Sol Schmitz","https://athletes.aidainternational.org/Profile-d0ada313-44c6-40f9-b87f-d245a1bfb23b","(Ecuador)","115","-","-","-","-","60","55","-","-"
"12.","Jordan Charles","https://athletes.aidainternational.org/Profile-da68984d-738f-48c8-b800-ba5e062c64c5","(United Kingdom)","115","-","-","-","-","-","55","-","60"
"13.","Morgan Coudray","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d87","(Switzerland)","115","43","40.5","-","31.5","-","-","-","-"
"14.","Angel Mauricio Escobar","https://athletes.aidainternational.org/Profile-f966d7e2-cde0-493a-81aa-db72c01ce651","(Mexico)","114.9","49.4","-","30","35.5","-","-","-","-"
"15.","Raul Neama","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001ad8","(Romania)","114.9","63.4","-","-","51.5","-","-","-","-"
"16.","Vitaly Slavsky","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000088e","(Russian Federation)","114.9","59.4","55.5","-","-","-","-","-","-"
"17.","Kim Sang Ken Tong","https://athletes.aidainternational.org/Profile-0a1b16f9-a930-4a49-86a0-e8828353bd65","(Hong Kong)","114.9","53.4","33.5","-","-","28","-","-","-"
"18.","Emiliano Barrera","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001467","(Mexico)","114.8","47.8","38.5","-","28.5","-","-","-","-"
"19.","Bruno F. Fernandes","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016f0","(Canada)","114.8","62.8","52","-","-","-","-","-","-"
"20.","Teemu Korpimäki","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000004b8","(Finland)","114.8","64.8","50","-","-","-","-","-","-"
"1.","Noora Norokytö","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001ae8","(Finland)","114.8","47.8","-","-","40","-","-","-","27"
"2.","Konstantin Borisov","https://athletes.aidainternational.org/Profile-aafef153-5cac-47e7-89ef-fa17e168e2de","(Russian Federation)","114.8","55.8","34","-","25","-","-","-","-"
"3.","Natalia Dudueva","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000bdc","(Russian Federation)","114.7","50.2","46.5","-","18","-","-","-","-"
"4.","Warut  Chongkhanpond","https://athletes.aidainternational.org/Profile-00702f57-8077-46ec-a651-052fffe06e4e","(Thailand)","114.7","59.2","-","-","55.5","-","-","-","-"
"5.","Maroš Vràbel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000025a","(Slovakia)","114.6","64.6","50","-","-","-","-","-","-"
"6.","Chong Yang","https://athletes.aidainternational.org/Profile-6a5fe780-1dec-4d3a-82a7-f110ef1546d5","(China)","114.6","53.6","41.5","-","19.5","-","-","-","-"
"7.","Sergey Subochev","https://athletes.aidainternational.org/Profile-08b8ba1f-0d00-4988-90a5-834881864a91","(Russian Federation)","114.6","47.6","39.5","-","27.5","-","-","-","-"
"8.","Jakub Porzycki","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000122a","(Poland)","114.6","48.6","39","-","27","-","-","-","-"
"9.","Thodoris Saltavareas","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000004d5","(Greece)","114.6","55.6","40","-","-","-","-","-","19"
"10.","Stanaslava Spigenko","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001b5d","(Ukraine)","114.5","37","49.5","-","28","-","-","-","-"
"11.","Leonid Klimov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000015d1","(Russian Federation)","114.5","39","41.5","-","34","-","-","-","-"
"12.","Wilmer Chavarro","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009a7","(Venezuela)","114.5","-","46.5","-","31","37","-","-","-"
"13.","Alla Sharova","https://athletes.aidainternational.org/Profile-3c5c6833-8c38-46da-988e-560159cf1a52","(Russian Federation)","114.5","-","64.5","-","50","-","-","-","-"
"14.","Stephane Keller","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000033d","(France)","114.5","47","37.5","-","-","30","-","-","-"
"15.","Sotirios Stamatopoulos","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f65","(Greece)","114.5","57","35","-","22.5","-","-","-","-"
"16.","Gwennaëlle Faure","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e27","(Belgium)","114.5","37","46","-","31.5","-","-","-","-"
"17.","Silvio Martinho Campos","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000261","(Brazil)","114.5","54","46.5","-","-","14","-","-","-"
"18.","Muh Syaiful Umar","https://athletes.aidainternational.org/Profile-d1dc7178-0a30-49f0-91c3-b1403ff9f3ed","(Indonesia)","114.4","55.4","35.5","-","23.5","-","-","-","-"
"19.","Sertan Aydin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000004bf","(Turkey)","114.4","60.4","54","-","-","-","-","-","-"
"20.","Franck Dupont","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b73","(Belgium)","114.3","56.8","30","-","27.5","-","-","-","-"
"1.","Aleksandr Nesterov","https://athletes.aidainternational.org/Profile-fa0f2807-3dff-4da9-b9b3-df934878b7c9","(Russian Federation)","114.3","60.8","-","-","53.5","-","-","-","-"
"2.","Alejandro Guedez Parra","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c76","(Venezuela)","114.2","64.2","-","-","-","-","-","-","50"
"3.","Francois Vanbessien","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d20","(France)","114.2","58.2","-","-","56","-","-","-","-"
"4.","Sami Partinen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006de","(Finland)","114.2","37.2","-","-","52","25","-","-","-"
"5.","Isabella Karst-Galbavy","https://athletes.aidainternational.org/Profile-3d4dccad-d940-443e-82d7-c247f01558e0","(Austria)","114.2","24.2","32","-","-","34","-","-","24"
"6.","Jean-Michel Homasse","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e86","(France)","114.2","61.2","53","-","-","-","-","-","-"
"7.","Xavier Dupuy","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000003c0","(France)","114.2","65.2","49","-","-","-","-","-","-"
"8.","Rahel Zemoi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000559","(Sweden)","114.1","42.6","24.5","-","23","-","-","-","24"
"9.","Jeroen Van Haudt","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012ca","(Belgium)","114.1","44.6","41.5","-","28","-","-","-","-"
"10.","Vladislava Kishikova","https://athletes.aidainternational.org/Profile-3f6c8f07-4556-4900-b10e-efeea440d470","(Russian Federation)","114.1","61.6","52.5","-","-","-","-","-","-"
"11.","Athanasios Liotiris","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000136e","(Greece)","114.1","44.6","40","-","29.5","-","-","-","-"
"12.","Betsy Sandate","https://athletes.aidainternational.org/Profile-53536632-b0ef-4e12-89a4-b6759b1e2909","(Mexico)","114","-","47.5","-","66.5","-","-","-","-"
"13.","Seonghee   Son","https://athletes.aidainternational.org/Profile-a13c8377-2f3c-4921-bb91-2486565b24e0","(Republic of Korea)","114","54","-","-","60","-","-","-","-"
"14.","Hafid Ben Hayata","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000017f","(Belgium)","114","59","30","-","-","25","-","-","-"
"15.","Andrey Peredreev","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000640","(Ukraine)","114","43","39","-","32","-","-","-","-"
"16.","Maxim Guryanov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ff9","(Russian Federation)","114","47","39.5","-","27.5","-","-","-","-"
"17.","Denis Shilo","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012f3","(Ukraine)","114","48","37.5","-","28.5","-","-","-","-"
"18.","Sol Schmitz","https://athletes.aidainternational.org/Profile-7f4a31ea-05f3-444a-9128-73728c472e3f","(Ecuador)","114","-","-","-","-","54","-","-","60"
"19.","Bruno Bollani","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000074b","(France)","113.9","60.4","53.5","-","-","-","-","-","-"
"20.","Rasmus Sangild","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000287","(Denmark)","113.9","49.4","37.5","-","-","27","-","-","-"
"1.","Grigoriy Petrovskiy","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000de5","(Russian Federation)","113.9","32.4","46","-","35.5","-","-","-","-"
"2.","Bart Maslikowski","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f39","(Canada)","113.9","39.4","40","-","34.5","-","-","-","-"
"3.","Stephane Sabatier","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001630","(France)","113.9","49.4","64.5","-","-","-","-","-","-"
"4.","Mario Dubois","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e44","(Canada)","113.8","35.8","45","-","33","-","-","-","-"
"5.","Anne Dussud","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000163a","(France)","113.8","47.8","39","-","27","-","-","-","-"
"6.","Maja Karlsson","https://athletes.aidainternational.org/Profile-faf4821b-474c-42ec-929d-43bb7b0148b4","(Sweden)","113.8","58.8","34","-","21","-","-","-","-"
"7.","Renata Kin","https://athletes.aidainternational.org/Profile-cef71d48-16c3-4e06-9582-3b7f0b140bf6","(Poland)","113.8","51.8","-","33","29","-","-","-","-"
"8.","Victor Kokoruza","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000003c6","(Ukraine)","113.7","51.2","34.5","-","28","-","-","-","-"
"9.","Yulia Lintangkawuryan","https://athletes.aidainternational.org/Profile-786f8e30-f0ce-4799-a542-d7d002190d0c","(Indonesia)","113.7","49.2","45.5","-","19","-","-","-","-"
"10.","Tracy Russell","https://athletes.aidainternational.org/Profile-b9ed692a-8a1d-4053-b213-2d7a7766bb67","(New Zealand)","113.7","52.2","33.5","-","-","28","-","-","-"
"11.","Stepan Sharkovsky","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000893","(Russian Federation)","113.6","46.6","37.5","-","29.5","-","-","-","-"
"12.","Roman Khairetdinov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000887","(Russian Federation)","113.6","54.6","34","-","25","-","-","-","-"
"13.","Artem Nazarov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000773","(Russian Federation)","113.6","38.6","41","-","34","-","-","-","-"
"14.","Denis Konyuk","https://athletes.aidainternational.org/Profile-7ce80533-0d68-4b7f-b753-2a52a5221e00","(Ukraine)","113.6","48.6","37.5","-","27.5","-","-","-","-"
"15.","Aleksey Sidorov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000154e","(Russian Federation)","113.5","47","39.5","-","27","-","-","-","-"
"16.","Massimiliano Vidoni","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000010a2","(Italy)","113.5","-","62.5","-","51","-","-","-","-"
"17.","Natasa Larissi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012fe","(Slovenia)","113.5","39","46","-","28.5","-","-","-","-"
"18.","Thomas Karlsson","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001195","(Sweden)","113.5","-","49.5","-","64","-","-","-","-"
"19.","","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000cff","","113.5","52","32","-","29.5","-","-","-","-"
"20.","Chen Huang","https://athletes.aidainternational.org/Profile-f19c81fe-4993-4d26-b89b-9ec303c2f705","(China)","113.4","63.4","-","50","-","-","-","-","-"
"1.","Zinon Ilia","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000617","(Cyprus)","113.4","63.4","50","-","-","-","-","-","-"
"2.","Denis Vitalievich Egorov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d34","(Russian Federation)","113.4","63.4","50","-","-","-","-","-","-"
"3.","Sujung Won","https://athletes.aidainternational.org/Profile-1910a367-c465-4899-aabb-3dca5fac7cf9","(Republic of Korea)","113.4","48.4","-","-","-","35","-","-","30"
"4.","Christopher  Rabotin","https://athletes.aidainternational.org/Profile-47e501fd-8012-49dc-814e-b81b9b8d6ba2","(United States)","113.3","36.8","-","38","38.5","-","-","-","-"
"5.","Yuhong Ouyang","https://athletes.aidainternational.org/Profile-08517a6f-940a-4fcb-ad1f-65a121da7198","(China)","113.3","33.8","50","-","29.5","-","-","-","-"
"6.","Beatriz González","https://athletes.aidainternational.org/Profile-7006eb47-15a7-4bfd-b265-a051c4e05adf","(Mexico)","113.3","48.8","37.5","-","27","-","-","-","-"
"7.","Radostin Velikov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001893","(Bulgaria)","113.3","57.8","29.5","-","26","-","-","-","-"
"8.","Stanislav Mihaylov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001831","(Bulgaria)","113.2","59.2","54","-","-","-","-","-","-"
"9.","","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001423","","113.2","45.2","37.5","-","30.5","-","-","-","-"
"10.","Rostislav Golovlev","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a01","(Russian Federation)","113.2","43.2","39","-","31","-","-","-","-"
"11.","Michael Behrens","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001a9c","(Denmark)","113.2","63.2","50","-","-","-","-","-","-"
"12.","Olesya Trachuk","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001574","(Russian Federation)","113.2","38.2","54.5","-","20.5","-","-","-","-"
"13.","Seokhyun Yoon","https://athletes.aidainternational.org/Profile-cd9029a2-81cf-4192-971b-dbd838166164","(Republic of Korea)","113.1","60.6","-","-","52.5","-","-","-","-"
